Date,BTC-USD,ETH-USD,USDT-USD,BNB-USD,SOL-USD,XRP-USD,USDC-USD,DOGE-USD,ADA-USD,AVAX-USD,SHIB-USD,DOT-USD,BCH-USD,LINK-USD,TRX-USD,MATIC-USD,ICP-USD,UNI7083-USD,NEAR-USD,LTC-USD,LEO-USD,DAI-USD,STX4847-USD,FIL-USD,ATOM-USD,USD
2023-05-07,28454.978515625,1873.076416015625,1.001541018486023,321.6110534667969,21.84422874450684,0.4503639936447143,1.0001449584960938,0.0767100006341934,0.376906007528305,16.447729110717773,9.000000318337698e-06,5.641276836395264,116.38961791992188,6.909634113311768,0.0693420022726059,0.965624988079071,5.550878047943115,5.2757110595703125,1.739361047744751,83.5726089477539,3.497775077819824,0.9994180202484132,0.7362499833106995,5.03908109664917,11.00503635406494,1
2023-05-08,27694.2734375,1849.042724609375,1.0009260177612305,313.9712219238281,20.65746307373047,0.4289149940013885,1.0000489950180054,0.0724729970097541,0.3658280074596405,15.423477172851562,9.000000318337698e-06,5.3758931159973145,111.40475463867188,6.591795921325684,0.0684389993548393,0.900642991065979,5.340221881866455,4.9756269454956055,1.6453410387039185,77.8734359741211,3.4975509643554688,1.000241994857788,0.7413529753684998,4.541431903839111,10.617470741271973,1
2023-05-09,27658.775390625,1848.6031494140625,1.000723958015442,312.5137023925781,20.68364524841309,0.4298880100250244,1.0002230405807495,0.0731389969587326,0.3638060092926025,15.335582733154297,9.000000318337698e-06,5.328574180603027,121.97784423828124,6.52426290512085,0.069081000983715,0.877144992351532,5.287496089935303,4.957261085510254,1.6245510578155518,80.0215835571289,3.527761936187744,0.999845027923584,0.6935080289840698,4.550862789154053,10.396068572998049,1
2023-05-10,27621.755859375,1842.4014892578125,1.0008339881896973,314.57745361328125,20.95371055603028,0.4308730065822601,1.0000309944152832,0.0732259973883628,0.369937002658844,15.53670883178711,9.000000318337698e-06,5.470531940460205,116.04965209960938,6.595903873443604,0.0694079995155334,0.8773589730262756,5.303699970245361,5.131017208099365,1.6624629497528076,81.06997680664062,3.582429885864258,0.9997509717941284,0.6634820103645325,4.606917858123779,10.997882843017578,1
2023-05-11,27000.7890625,1796.4906005859375,1.0007230043411257,307.6958312988281,20.23488044738769,0.4218789935111999,1.000174045562744,0.0720850005745887,0.3600389957427978,14.97328758239746,9.000000318337698e-06,5.285426139831543,113.51126861572266,6.366950988769531,0.0677049979567527,0.8425009846687317,5.012548923492432,5.071643829345703,1.5985939502716064,81.04087829589844,3.5103349685668945,1.0001369714736938,0.6296859979629517,4.3593950271606445,11.046223640441896,1
2023-05-12,26804.990234375,1808.019775390625,1.0005810260772705,308.6031188964844,20.911794662475582,0.4307180047035217,1.0000590085983276,0.0724589973688125,0.3704630136489868,15.192852973937988,9.000000318337698e-06,5.345987796783447,114.97211456298828,6.621963977813721,0.0690959990024566,0.8650850057601929,5.227814197540283,5.19805908203125,1.6500229835510254,80.50313568115234,3.492511987686157,1.0003730058670044,0.637054979801178,4.433818817138672,11.164373397827148,1
2023-05-13,26784.078125,1796.1148681640625,1.0005589723587036,311.0868835449219,20.86876106262207,0.424903005361557,1.0000280141830444,0.0717770010232925,0.3650310039520263,14.942066192626951,9.000000318337698e-06,5.351903915405273,113.11613464355467,6.50039005279541,0.0693800002336502,0.8494070172309875,5.148834228515625,5.106750011444092,1.6605370044708252,80.30570220947266,3.543982982635498,0.999625027179718,0.6227399706840515,4.385085105895996,10.895848274230955,1
2023-05-14,26930.638671875,1800.5009765625,1.000512957572937,312.1358947753906,20.95339775085449,0.4258599877357483,1.0000970363616943,0.0719859972596168,0.3707610070705414,15.03024959564209,9.000000318337698e-06,5.354409217834473,115.3438491821289,6.543808937072754,0.0694010034203529,0.8597729802131653,5.19055700302124,5.137308120727539,1.6575119495391846,83.44429779052734,3.5774850845336914,1.0000100135803225,0.6296049952507019,4.452134132385254,10.91578769683838,1
2023-05-15,27192.693359375,1817.5499267578125,1.0002620220184326,313.5294189453125,21.00718879699707,0.4275619983673095,1.000020980834961,0.0720459967851638,0.3674820065498352,15.093147277832031,9.000000318337698e-06,5.320285797119141,116.27071380615234,6.63805103302002,0.0702420026063919,0.8602520227432251,5.249948024749756,5.128389835357666,1.657973051071167,87.06656646728516,3.4961769580841064,0.9990410208702089,0.63372802734375,4.461219787597656,10.805232048034668,1
2023-05-16,27036.650390625,1824.1214599609373,1.000115990638733,311.3800354003906,20.679420471191406,0.4414219856262207,0.999948024749756,0.0727289989590644,0.3678300082683563,14.903059005737305,9.000000318337698e-06,5.299292087554932,116.86369323730467,6.659043788909912,0.0705590024590492,0.8460109829902649,5.23167896270752,5.148324012756348,1.6574900150299072,89.85771942138672,3.498909950256348,0.9996489882469176,0.6384379863739014,4.423760890960693,10.882347106933594,1
2023-05-17,27398.802734375,1821.859619140625,1.0000920295715332,314.0835266113281,21.06839942932129,0.4485889971256256,1.0000029802322388,0.0749109983444213,0.3754250109195709,15.164073944091797,9.000000318337698e-06,5.413900852203369,118.00822448730467,6.753897190093994,0.071051999926567,0.8876799941062927,5.375376224517822,5.328179836273193,1.7010010480880735,93.88973236083984,3.5566439628601074,0.999882996082306,0.662056028842926,4.551493167877197,10.935614585876465,1
2023-05-18,26832.208984375,1801.728515625,1.0000770092010498,309.4566955566406,20.348695755004883,0.4602989852428436,0.9999880194664,0.0735459998250007,0.372078001499176,14.70057201385498,9.000000318337698e-06,5.341458797454834,115.42849731445312,6.534811973571777,0.0702759996056556,0.8727009892463684,5.275160789489746,5.302555084228516,1.6568360328674316,90.54290771484376,3.581816911697388,0.9990509748458862,0.6669899821281433,4.460461139678955,10.75179958343506,1
2023-05-19,26890.12890625,1812.5894775390625,1.0002479553222656,308.9642944335937,20.34987068176269,0.4679819941520691,0.9999650120735168,0.0735270008444786,0.3682149946689605,14.67898941040039,9.000000318337698e-06,5.370038986206055,115.52147674560548,6.508409023284912,0.0706750005483627,0.8709350228309631,5.313124179840088,5.317803859710693,1.6653170585632324,91.70238494873048,3.596069097518921,0.9997889995574952,0.6645810008049011,4.495100021362305,10.609885215759276,1
2023-05-20,27129.5859375,1820.47802734375,1.0003989934921265,310.719970703125,20.285446166992188,0.4690810143947601,1.0000760555267334,0.0736699998378753,0.3663569986820221,14.636693954467772,9.000000318337698e-06,5.414481163024902,116.541748046875,6.512510776519775,0.0726500004529953,0.877144992351532,5.227340221405029,5.289841175079346,1.6628559827804563,92.3713150024414,3.6093690395355225,1.0003390312194824,0.6715999841690063,4.511178016662598,10.61400318145752,1
2023-05-21,26753.826171875,1804.5313720703125,1.0001829862594604,306.5067138671875,19.609437942504883,0.4575499892234802,0.9998890161514282,0.0721419975161552,0.3603630065917969,14.313434600830078,9.000000318337698e-06,5.273439884185791,114.65476989746094,6.429470062255859,0.0751240029931068,0.8567829728126526,5.05457878112793,5.11297082901001,1.6111400127410889,92.27886962890624,3.5974340438842773,0.999688982963562,0.6400960087776184,4.377230167388916,10.477790832519531,1
